           1 -0.99938231920525278        1.5236225885625577E-003
           2 -0.99814687957726034        1.5234910206305533E-003
           3 -0.99691120579551085        1.5228292438895926E-003
           4 -0.99567514162990700        1.5210673132570664E-003
           5 -0.99443853065883048        1.5176256867111514E-003
           6 -0.99320121619226032        1.5119986862949038E-003
           7 -0.99196304119462575        1.5037891979363851E-003
           8 -0.99072384820730630        1.4927142770866564E-003
           9 -0.98948347927070812        1.4785950620697622E-003
          10 -0.98824177584583006        1.4613399188043059E-003
          11 -0.98699857873524655        1.4409262855526917E-003
          12 -0.98575372800341998        1.4173841487406910E-003
          13 -0.98450706289626333        1.3907823994420228E-003
          14 -0.98325842175987022        1.3612183033019261E-003
          15 -0.98200764195832380        1.3288097445410679E-003
          16 -0.98075455979050263        1.2936896217745049E-003
          17 -0.97949901040579035        1.2560017012585626E-003
          18 -0.97824082771860488        1.2158973325468584E-003
          19 -0.97697984432164875        1.1735326499884922E-003
          20 -0.97571589139779236        1.1290661319741466E-003
          21 -0.97444879863048606        1.0826565686679504E-003
          22 -0.97317839411261264        1.0344615375748509E-003
          23 -0.97190450425366637        9.8463641525413695E-004
          24 -0.97062695368516239        9.3333383306389332E-004
          25 -0.96934556516416692        8.8070339693266180E-004
          26 -0.96806015947483104        8.2689148106215534E-004
          27 -0.96677055532782430        7.7204096539338035E-004
          28 -0.96547656925753889        7.1629087308724840E-004
          29 -0.96417801551695015        6.5977592986065010E-004
          30 -0.96287470597000147        6.0262608825190263E-004
          31 -0.96156644998138407        5.4496604755226174E-004
          32 -0.96025305430357866        4.8691478822979455E-004
          33 -0.95893432296101322        4.2858515524473936E-004
          34 -0.95761005713119463        3.7008355794627734E-004
          35 -0.95628005502266100        3.1150986449426932E-004
          36 -0.95494411174959692        2.5295752491505608E-004
          37 -0.95360201920294962        1.9451387017734844E-004
          38 -0.95225356591786958        1.3626045732871686E-004
          39 -0.95089853693730886        7.8273316552222966E-005
          40 -0.94953671367158021        2.0623014378218291E-005
          41 -0.94816787375369405       -3.6625449131253668E-005
          42 -0.94679179089026488       -9.3412774391123796E-005
          43 -0.94540823470778490       -1.4968531596250135E-004
          44 -0.94401697059403922       -2.0539469179267400E-004
          45 -0.94261775953443838       -2.6049706280670092E-004
          46 -0.94121035794302998       -3.1495226494484201E-004
          47 -0.93979451748793752       -3.6872300971186147E-004
          48 -0.93836998491096635       -4.2177431010019973E-004
          49 -0.93693650184110655       -4.7407320668498216E-004
          50 -0.93549380460164355       -5.2558878203652236E-004
          51 -0.93404162401058355       -5.7629236619585798E-004
          52 -0.93257968517407241       -6.2615775736844922E-004
          53 -0.93110770727248737       -6.7516126160378580E-004
          54 -0.92962540333885957       -7.2328146432605221E-004
          55 -0.92813248002925697       -7.7049883701016137E-004
          56 -0.92662863738476375       -8.1679538242289927E-004
          57 -0.92511356858464910       -8.6215441999937617E-004
          58 -0.92358695969031812       -9.0656039438217497E-004
          59 -0.92204848937960160       -9.4999848351448308E-004
          60 -0.92049782867093199       -9.9245392744089851E-004
          61 -0.91893464063692265       -1.0339112611721304E-003
          62 -0.91735858010684490       -1.0743537684042455E-003
          63 -0.91576929335747059       -1.1137634040923666E-003
          64 -0.91416641779172547       -1.1521212704558958E-003
          65 -0.91254958160456223       -1.1894085724062939E-003
          66 -0.91091840343543673       -1.2256078626611592E-003
          67 -0.90927249200674143       -1.2607043489630512E-003
          68 -0.90761144574750463       -1.2946870117324892E-003
          69 -0.90593485240164529       -1.3275492498881880E-003
          70 -0.90424228862001577       -1.3592888610794540E-003
          71 -0.90253331953544436       -1.3899073570138930E-003
          72 -0.90080749831992546       -1.4194088522594445E-003
          73 -0.89906436572308435       -1.4477990016195535E-003
          74 -0.89730344959096964       -1.4750844918975882E-003
          75 -0.89552426436420096       -1.5012732755895885E-003
          76 -0.89372631055442397       -1.5263752999120929E-003
          77 -0.89190907419798604       -1.5504032698286567E-003
          78 -0.89007202628567161       -1.5733729960736571E-003
          79 -0.88821462216728486       -1.5953030280852008E-003
          80 -0.88633630092978710       -1.6162136047546752E-003
          81 -0.88443648474763936       -1.6361253141528628E-003
          82 -0.88251457820391011       -1.6550578595974658E-003
          83 -0.88056996758064465       -1.6730290336913877E-003
          84 -0.87860202011688882       -1.6900538956052147E-003
          85 -0.87661008323268541       -1.7061442689389774E-003
          86 -0.87459348371726342       -1.7213086108832554E-003
          87 -0.87255152687953119       -1.7355520799031386E-003
          88 -0.87048349565888938       -1.7488765872999330E-003
          89 -0.86838864969425789       -1.7612806954028046E-003
          90 -0.86626622434909895       -1.7727594336917299E-003
          91 -0.86411542969008259       -1.7833044288155663E-003
          92 -0.86193544941692346       -1.7929044552292949E-003
          93 -0.85972543974075011       -1.8015459782766397E-003
          94 -0.85748452820825283       -1.8092136530414988E-003
          95 -0.85521181246866429       -1.8158910479797660E-003
          96 -0.85290635898048384       -1.8215612649641131E-003
          97 -0.85056720165467092       -1.8262069496469198E-003
          98 -0.84819334043084860       -1.8298100035271710E-003
          99 -0.84578373978286048       -1.8323520892542613E-003
         100 -0.84333732714982113       -1.8338165099942433E-003
         101 -0.84085299128858404       -1.8341902912208299E-003
         102 -0.83832958054331586       -1.8334646566164343E-003
         103 -0.83576590102763570       -1.8316338556680900E-003
         104 -0.83316071471451847       -1.8286940202180686E-003
         105 -0.83051273742890364       -1.8246434874369347E-003
         106 -0.82782063673767470       -1.8194850150388107E-003
         107 -0.82508302973138725       -1.8132293078514240E-003
         108 -0.82229848069182498       -1.8058977414941769E-003
         109 -0.81946549863915830       -1.7975214860164173E-003
         110 -0.81658253475215070       -1.7881369046685888E-003
         111 -0.81364797965454405       -1.7777801791799626E-003
         112 -0.81066016056039847       -1.7664830120585804E-003
         113 -0.80761733827082960       -1.7542699207308925E-003
         114 -0.80451770401423983       -1.7411589010684723E-003
         115 -0.80135937612176866       -1.7271647024586240E-003
         116 -0.79814039652936319       -1.7123002561364863E-003
         117 -0.79485872709750316       -1.6965755054371002E-003
         118 -0.79151224573928691       -1.6799962710191828E-003
         119 -0.78809874234726884       -1.6625625204862017E-003
         120 -0.78461591450913304       -1.6442668132331481E-003
         121 -0.78106136300203133       -1.6250971749623138E-003
         122 -0.77743258705518636       -1.6050432856300645E-003
         123 -0.77372697937019841       -1.5841026144808267E-003
         124 -0.76994182088839680       -1.5622840815535919E-003
         125 -0.76607427529456329       -1.5396041192139542E-003
         126 -0.76212138324647294       -1.5160763570587835E-003
         127 -0.75808005631991093       -1.4917055602823731E-003
         128 -0.75394707065925137       -1.4664866501476928E-003
         129 -0.74971906032426794       -1.4404008713941516E-003
         130 -0.74539251032469467       -1.4134137357473850E-003
         131 -0.74096374933519094       -1.3854824164735633E-003
         132 -0.73642894208483789       -1.3565692022263728E-003
         133 -0.73178408141718476       -1.3266594059306164E-003
         134 -0.72702498001924531       -1.2957787236825354E-003
         135 -0.72214726182080025       -1.2639929105874006E-003
         136 -0.71714635306898966       -1.2313908079911100E-003
         137 -0.71201747308764474       -1.1980623503661280E-003
         138 -0.70675562473615705       -1.1640730569832509E-003
         139 -0.70135558458918368       -1.1294531795230617E-003
         140 -0.69581189286623890       -1.0942143415333646E-003
         141 -0.69011884314946248       -1.0583745420292788E-003
         142 -0.68427047193884349       -1.0219643559609844E-003
         143 -0.67826054810712078       -9.8500764704779098E-004
         144 -0.67208256233186514       -9.4749717696219137E-004
         145 -0.66572971660009905       -9.0937962599182097E-004
         146 -0.65919491390173901       -8.7054697324179535E-004
         147 -0.65247074825240836       -8.3083659740523037E-004
         148 -0.64554949521434124       -7.9004058162890638E-004
         149 -0.63842310311659234       -7.4792204591631983E-004
         150 -0.63108318521307105       -7.0422876022305432E-004
         151 -0.62352101305960128       -6.5872449416527149E-004
         152 -0.61572751143974935       -6.1124784540738297E-004
         153 -0.60769325522401252       -5.6173031790302474E-004
         154 -0.59940846860864516       -5.1019527591319232E-004
         155 -0.59086302724910156       -4.5676102123246861E-004
         156 -0.58204646387908454       -4.0163413974832250E-004
         157 -0.57294797808929798       -3.4513174541994093E-004
         158 -0.56355645102988250       -2.8763853797912934E-004
         159 -0.55386046589619164       -2.2934598500091858E-004
         160 -0.54384833515758180       -1.7009861296349380E-004
         161 -0.53350813559095156       -1.0967937501875557E-004
         162 -0.52282775228152945       -4.8160387778025924E-005
         163 -0.51179493284837108        1.4029840369204926E-005
         164 -0.50039735323518231        7.6291773841886111E-005
         165 -0.48862269647056367        1.3810575200754851E-004
         166 -0.47645874583586578        1.9919582714191249E-004
         167 -0.46389349387150935        2.5947506972550603E-004
         168 -0.45091526858953856        3.1887869350377609E-004
         169 -0.43751287812475526        3.7729775400176539E-004
         170 -0.42367577483049901        4.3461185965079673E-004
         171 -0.40939423948804088        4.9085215904999329E-004
         172 -0.39465958583042959        5.4644109852652694E-004
         173 -0.37946438496369539        6.0190981555527238E-004
         174 -0.36380270848516605        6.5748806074890408E-004
         175 -0.34767038814165030        7.1285245717124274E-004
         176 -0.33106528874080277        7.6716402479527627E-004
         177 -0.31398758974273888        8.1965392188952028E-004
         178 -0.29644006955017288        8.7012244564343662E-004
         179 -0.27842838504072553        9.1875208290023128E-004
         180 -0.25996133742637151        9.6548934489131140E-004
         181 -0.24105111419015335        1.0094546014189727E-003
         182 -0.22171349577050903        1.0495266526017969E-003
         183 -0.20196801498678441        1.0853040563177725E-003
         184 -0.18183805707922696        1.1168673691030061E-003
         185 -0.16135088881549930        1.1442913883888588E-003
         186 -0.14053760650480074        1.1676150036842607E-003
         187 -0.11943299501841853        1.1867605591642913E-003
         188  -9.8075293026108956E-002   1.2017113207252112E-003
         189  -7.6505863516110439E-002   1.2126792853353959E-003
         190  -5.4768773072648047E-002   1.2200302405236056E-003
         191  -3.2910288050457481E-002   1.2240568640388321E-003
         192  -1.0978300356825565E-002   1.2248897742995538E-003
         193   1.0978300356826454E-002   1.2225613973754611E-003
         194   3.2910288050457259E-002   1.2170609765199511E-003
         195   5.4768773072645605E-002   1.2084316126580758E-003
         196   7.6505863516111328E-002   1.1966873060458320E-003
         197   9.8075293026108845E-002   1.1817122479734845E-003
         198  0.11943299501841698        1.1633558640502402E-003
         199  0.14053760650480163        1.1414666786349649E-003
         200  0.16135088881549908        1.1159597239855138E-003
         201  0.18183805707922573        1.0871516721163985E-003
         202  0.20196801498678418        1.0555797307256161E-003
         203  0.22171349577050870        1.0212631237410360E-003
         204  0.24105111419015102        9.8380785359867607E-004
         205  0.25996133742637140        9.4277957243227468E-004
         206  0.27842838504072542        8.9780939284449593E-004
         207  0.29644006955017077        8.4896725879893037E-004
         208  0.31398758974273955        7.9690277306621407E-004
         209  0.33106528874080254        7.4234160252216247E-004
         210  0.34767038814164830        6.8544668216740030E-004
         211  0.36380270848516694        6.2614839126538477E-004
         212  0.37946438496369517        5.6485929640679485E-004
         213  0.39465958583042848        5.0232581641278013E-004
         214  0.40939423948804166        4.3901356114343823E-004
         215  0.42367577483049890        3.7507699867356709E-004
         216  0.43751287812475459        3.1059418539103762E-004
         217  0.45091526858953923        2.4566245367702098E-004
         218  0.46389349387150958        1.8056316460329599E-004
         219  0.47645874583586445        1.1584312339604202E-004
         220  0.48862269647056378        5.1902811685616891E-005
         221  0.50039735323518242       -1.1423808742858744E-005
         222  0.51179493284837019       -7.4329913875436723E-005
         223  0.52282775228153011       -1.3652933923184439E-004
         224  0.53350813559095167       -1.9751554232544968E-004
         225  0.54384833515758091       -2.5677148407360752E-004
         226  0.55386046589619231       -3.1387673645460166E-004
         227  0.56355645102988250       -3.6865592871730614E-004
         228  0.57294797808929765       -4.2115279977670715E-004
         229  0.58204646387908521       -4.7155848314920956E-004
         230  0.59086302724910178       -5.2012575891995138E-004
         231  0.59940846860864494       -5.6712227688942749E-004
         232  0.60769325522401285       -6.1284864262409059E-004
         233  0.61572751143974935       -6.5757179981524867E-004
         234  0.62352101305960117       -7.0147920589430548E-004
         235  0.63108318521307116       -7.4473251547416608E-004
         236  0.63842310311659278       -7.8747635683405965E-004
         237  0.64554949521434080       -8.2978247917252397E-004
         238  0.65247074825240881       -8.7165469268653262E-004
         239  0.65919491390173945       -9.1307061665463413E-004
         240  0.66572971660009861       -9.5402630236035547E-004
         241  0.67208256233186559       -9.9454560583489364E-004
         242  0.67826054810712111       -1.0346291224344677E-003
         243  0.68427047193884305       -1.0741909546065551E-003
         244  0.69011884314946315       -1.1130352907170872E-003
         245  0.69581189286623890       -1.1508839576386243E-003
         246  0.70135558458918390       -1.1874337760121589E-003
         247  0.70675562473615750       -1.2224137610267222E-003
         248  0.71201747308764474       -1.2556379875040596E-003
         249  0.71714635306898944       -1.2870457930916537E-003
         250  0.72214726182080069       -1.3167124640806446E-003
         251  0.72702498001924565       -1.3448250754794185E-003
         252  0.73178408141718432       -1.3716335929825924E-003
         253  0.73642894208483800       -1.3973942391510364E-003
         254  0.74096374933519105       -1.4223188321926500E-003
         255  0.74539251032469456       -1.4465493368913240E-003
         256  0.74971906032426827       -1.4701677215036815E-003
         257  0.75394707065925148       -1.4932275043803534E-003
         258  0.75808005631991082       -1.5157797838552659E-003
         259  0.76212138324647349       -1.5378806900461324E-003
         260  0.76607427529456373       -1.5595851667097218E-003
         261  0.76994182088839658       -1.5809366628889714E-003
         262  0.77372697937019885       -1.6019583670489033E-003
         263  0.77743258705518681       -1.6226484256846442E-003
         264  0.78106136300203155       -1.6429789659204528E-003
         265  0.78461591450913337       -1.6629014589869418E-003
         266  0.78809874234726918       -1.6823563544386202E-003
         267  0.79151224573928691       -1.7012804665868305E-003
         268  0.79485872709750360       -1.7196134348301760E-003
         269  0.79814039652936319       -1.7373026905822570E-003
         270  0.80135937612176877       -1.7543046458765837E-003
         271  0.80451770401424016       -1.7705839934930318E-003
         272  0.80761733827083004       -1.7861115359178261E-003
         273  0.81066016056039825       -1.8008611300773570E-003
         274  0.81364797965454483       -1.8148078425270452E-003
         275  0.81658253475215115       -1.8279276501297608E-003
         276  0.81946549863915807       -1.8401980523210788E-003
         277  0.82229848069182543       -1.8515996120388716E-003
         278  0.82508302973138736       -1.8621175706019129E-003
         279  0.82782063673767503       -1.8717422819546619E-003
         280  0.83051273742890430       -1.8804679505595805E-003
         281  0.83316071471451880       -1.8882896555927841E-003
         282  0.83576590102763593       -1.8951999572614675E-003
         283  0.83832958054331619       -1.9011867272410881E-003
         284  0.84085299128858404       -1.9062324242589031E-003
         285  0.84333732714982124       -1.9103146141869038E-003
         286  0.84578373978286114       -1.9134077939612921E-003
         287  0.84819334043084904       -1.9154858440994162E-003
