           1 -0.99938231920525278        1.7800926782141155E-022
           2 -0.99814687957726034        2.6469779601696886E-023
           3 -0.99691120579551085        2.1493461036577872E-021
           4 -0.99567514162990700       -2.0646428089323571E-021
           5 -0.99443853065883048       -2.1175823681357510E-023
           6 -0.99320121619226032       -1.5034834813763830E-021
           7 -0.99196304119462575        5.3363075677020920E-021
           8 -0.99072384820730630       -6.3950987517699674E-021
           9 -0.98948347927070812       -1.3298417271892515E-020
          10 -0.98824177584583006       -2.2107559923337240E-020
          11 -0.98699857873524655       -1.1604351377383914E-020
          12 -0.98575372800341998       -1.3383120566617946E-020
          13 -0.98450706289626333        3.2441361879839701E-020
          14 -0.98325842175987022        5.3363075677020920E-021
          15 -0.98200764195832380        7.6232965252887032E-022
          16 -0.98075455979050263        5.9292306307801020E-022
          17 -0.97949901040579035        5.1669009782512318E-021
          18 -0.97824082771860488       -7.5385932305632733E-021
          19 -0.97697984432164875        7.1150767569361231E-021
          20 -0.97571589139779236       -3.4897757426877176E-020
          21 -0.97444879863048606        2.2107559923337240E-020
          22 -0.97317839411261264       -5.5565361339882097E-020
          23 -0.97190450425366637        1.8295911660692889E-020
          24 -0.97062695368516239       -5.2134877903502183E-020
          25 -0.96934556516416692       -2.9074405914503862E-020
          26 -0.96806015947483104       -2.6575658720103675E-021
          27 -0.96677055532782430       -2.1461697301055834E-020
          28 -0.96547656925753889        4.4490405554532124E-020
          29 -0.96417801551695015        1.4018395277058671E-020
          30 -0.96287470597000147       -2.7697977375215623E-020
          31 -0.96156644998138407        2.9222636680273362E-020
          32 -0.96025305430357866        1.7398056736603329E-019
          33 -0.95893432296101322        5.2177229550864902E-020
          34 -0.95761005713119463        2.8121493848842774E-020
          35 -0.95628005502266100        1.4907779871675687E-020
          36 -0.95494411174959692        1.0266039320722120E-019
          37 -0.95360201920294962       -2.2022856628611810E-021
          38 -0.95225356591786958       -7.5894152073985306E-020
          39 -0.95089853693730886        7.1828393927164666E-020
          40 -0.94953671367158021       -7.4538899358378436E-021
          41 -0.94816787375369405       -1.5551524911588954E-019
          42 -0.94679179089026488        1.8566962203814262E-019
          43 -0.94540823470778490        1.2908782116155538E-019
          44 -0.94401697059403922        1.4230153513872246E-020
          45 -0.94261775953443838       -1.2027867851011065E-019
          46 -0.94121035794302998       -1.7448878713438587E-019
          47 -0.93979451748793752       -3.7608262858090934E-020
          48 -0.93836998491096635       -3.2864878353466851E-020
          49 -0.93693650184110655       -4.4045713257223619E-021
          50 -0.93549380460164355       -6.9117888495950903E-020
          51 -0.93404162401058355        3.7269449679189215E-020
          52 -0.93257968517407241       -1.3654171109739321E-019
          53 -0.93110770727248737       -3.9302328752599535E-020
          54 -0.92962540333885957       -4.7433845046240816E-021
          55 -0.92813248002925697        1.2536087619363646E-020
          56 -0.92662863738476375        1.6940658945086007E-020
          57 -0.92511356858464910       -2.2192263218062668E-020
          58 -0.92358695969031812       -9.6561755986990239E-020
          59 -0.92204848937960160       -1.1773757966834775E-019
          60 -0.92049782867093199        6.8779075317049190E-020
          61 -0.91893464063692265       -1.3552527156068806E-021
          62 -0.91735858010684490       -3.3542504711270295E-020
          63 -0.91576929335747059       -1.4992483166401116E-019
          64 -0.91416641779172547       -9.9102854828753134E-021
          65 -0.91254958160456223       -1.4653669987499396E-020
          66 -0.91091840343543673        2.3589867581032266E-020
          67 -0.90927249200674143        9.1924250600772949E-020
          68 -0.90761144574750463       -7.7270580613273544E-020
          69 -0.90593485240164529        4.5697427504369506E-020
          70 -0.90424228862001577        4.0234064994579266E-020
          71 -0.90253331953544436       -1.2214215099407010E-019
          72 -0.90080749831992546       -1.2925722775100623E-019
          73 -0.89906436572308435        1.3552527156068806E-021
          74 -0.89730344959096964        1.7787691892340307E-020
          75 -0.89552426436420096        6.7423822601442302E-020
          76 -0.89372631055442397        1.4467322739103451E-019
          77 -0.89190907419798604        5.6242987697685547E-020
          78 -0.89007202628567161        5.9631119486702749E-020
          79 -0.88821462216728486       -8.9446679230054111E-020
          80 -0.88633630092978710       -2.4936649967166600E-019
          81 -0.88443648474763936        2.1141942363467336E-019
          82 -0.88251457820391011       -6.3019251275719950E-020
          83 -0.88056996758064465       -3.1103049823177907E-019
          84 -0.87860202011688882        4.3368086899420180E-020
          85 -0.87661008323268541       -1.1790698625779860E-019
          86 -0.87459348371726342        1.9380113833178393E-019
          87 -0.87255152687953119        3.1848438816761694E-020
          88 -0.87048349565888938       -1.3010426069826053E-019
          89 -0.86838864969425789        3.0018847650692402E-019
