           1 -0.99938231920525278        1.4046560403257538E-009
           2 -0.99814687957726034        2.9701665283428453E-008
           3 -0.99691120579551085        1.7231401270714631E-007
           4 -0.99567514162990700        5.5275894874208554E-007
           5 -0.99443853065883048        1.2973241395639645E-006
           6 -0.99320121619226032        2.5169123650351216E-006
           7 -0.99196304119462575        4.2992815022861698E-006
           8 -0.99072384820730630        6.7075411784010809E-006
           9 -0.98948347927070812        9.7820609529119603E-006
          10 -0.98824177584583006        1.3543891637830422E-005
          11 -0.98699857873524655        1.7998547157060243E-005
          12 -0.98575372800341998        2.3139537620636814E-005
          13 -0.98450706289626333        2.8951391237339205E-005
          14 -0.98325842175987022        3.5412098857451819E-005
          15 -0.98200764195832380        4.2495015276430713E-005
          16 -0.98075455979050263        5.0170297748850534E-005
          17 -0.97949901040579035        5.8405977962072076E-005
          18 -0.97824082771860488        6.7168759025987263E-005
          19 -0.97697984432164875        7.6424609750120118E-005
          20 -0.97571589139779236        8.6139203184027244E-005
          21 -0.97444879863048606        9.6278225592212949E-005
          22 -0.97317839411261264        1.0680757318650208E-004
          23 -0.97190450425366637        1.1769345828021164E-004
          24 -0.97062695368516239        1.2890245888366145E-004
          25 -0.96934556516416692        1.4040155614702124E-004
          26 -0.96806015947483104        1.5215820206076141E-004
          27 -0.96677055532782430        1.6414044178987496E-004
          28 -0.96547656925753889        1.7631708829839792E-004
          29 -0.96417801551695015        1.8865792577974432E-004
          30 -0.96287470597000147        2.0113391389358330E-004
          31 -0.96156644998138407        2.1371737590809023E-004
          32 -0.96025305430357866        2.2638216723265162E-004
          33 -0.95893432296101322        2.3910382186838273E-004
          34 -0.95761005713119463        2.5185966091839223E-004
          35 -0.95628005502266100        2.6462883339518244E-004
          36 -0.95494411174959692        2.7739226471779895E-004
          37 -0.95360201920294962        2.9013251991337572E-004
          38 -0.95225356591786958        3.0283362872884657E-004
          39 -0.95089853693730886        3.1548093556155806E-004
          40 -0.94953671367158021        3.2806101350854795E-004
          41 -0.94816787375369405        3.4056163960396595E-004
          42 -0.94679179089026488        3.5297179845163271E-004
          43 -0.94540823470778490        3.6528167424404158E-004
          44 -0.94401697059403922        3.7748259840619379E-004
          45 -0.94261775953443838        3.8956693419013193E-004
          46 -0.94121035794302998        4.0152790044184733E-004
          47 -0.93979451748793752        4.1335936350247971E-004
          48 -0.93836998491096635        4.2505564658456017E-004
          49 -0.93693650184110655        4.3661140211836042E-004
          50 -0.93549380460164355        4.4802156079253811E-004
          51 -0.93404162401058355        4.5928133086939327E-004
          52 -0.93257968517407241        4.7038620070760694E-004
          53 -0.93110770727248737        4.8133191017317559E-004
          54 -0.92962540333885957        4.9211439447472641E-004
          55 -0.92813248002925697        5.0272974282519636E-004
          56 -0.92662863738476375        5.1317422227068247E-004
          57 -0.92511356858464910        5.2344437004888072E-004
          58 -0.92358695969031812        5.3353708075275198E-004
          59 -0.92204848937960160        5.4344959452183193E-004
          60 -0.92049782867093199        5.5317937489120152E-004
          61 -0.91893464063692265        5.6272395864636541E-004
          62 -0.91735858010684490        5.7208085990003734E-004
          63 -0.91576929335747059        5.8124754530744136E-004
          64 -0.91416641779172547        5.9022145334869749E-004
          65 -0.91254958160456223        5.9900003346315827E-004
          66 -0.91091840343543673        6.0758079870811151E-004
          67 -0.90927249200674143        6.1596138370793082E-004
          68 -0.90761144574750463        6.2413958377953872E-004
          69 -0.90593485240164529        6.3211335338452120E-004
          70 -0.90424228862001577        6.3988076869610504E-004
          71 -0.90253331953544436        6.4743999253500111E-004
          72 -0.90080749831992546        6.5478931191920305E-004
          73 -0.89906436572308435        6.6192732721581009E-004
          74 -0.89730344959096964        6.6885332773239695E-004
          75 -0.89552426436420096        6.7556782317327875E-004
          76 -0.89372631055442397        6.8207314033448747E-004
          77 -0.89190907419798604        6.8837389135709744E-004
          78 -0.89007202628567161        6.9447704412893367E-004
          79 -0.88821462216728486        7.0039147326311150E-004
          80 -0.88633630092978710        7.0612716063128353E-004
          81 -0.88443648474763936        7.1169434697993851E-004
          82 -0.88251457820391011        7.1710285600234752E-004
          83 -0.88056996758064465        7.2236166476244532E-004
          84 -0.87860202011688882        7.2747867118913166E-004
          85 -0.87661008323268541        7.3246052863322226E-004
          86 -0.87459348371726342        7.3731241323766604E-004
          87 -0.87255152687953119        7.4203772395150158E-004
          88 -0.87048349565888938        7.4663789814923833E-004
          89 -0.86838864969425789        7.5111251754833032E-004
          90 -0.86626622434909895        7.5545965303802946E-004
          91 -0.86411542969008259        7.5967619591235528E-004
          92 -0.86193544941692346        7.6375792165576603E-004
          93 -0.85972543974075011        7.6769926245804667E-004
          94 -0.85748452820825283        7.7149307652824321E-004
          95 -0.85521181246866429        7.7513077350656160E-004
