           1 -0.99938231920525278        2.5749204814973494E-003
           2 -0.99814687957726034        2.5747536060542315E-003
           3 -0.99691120579551085        2.5739199636571229E-003
           4 -0.99567514162990700        2.5717156481317748E-003
           5 -0.99443853065883048        2.5674391976988368E-003
           6 -0.99320121619226032        2.5604937333764165E-003
           7 -0.99196304119462575        2.5504249813190468E-003
           8 -0.99072384820730630        2.5369225118919599E-003
           9 -0.98948347927070812        2.5198028051893690E-003
          10 -0.98824177584583006        2.4989859119169135E-003
          11 -0.98699857873524655        2.4744722242871437E-003
          12 -0.98575372800341998        2.4463223134273114E-003
          13 -0.98450706289626333        2.4146406939776670E-003
          14 -0.98325842175987022        2.3795633145876384E-003
          15 -0.98200764195832380        2.3412481591286657E-003
          16 -0.98075455979050263        2.2998682886479346E-003
          17 -0.97949901040579035        2.2556067467190358E-003
          18 -0.97824082771860488        2.2086528562371690E-003
          19 -0.97697984432164875        2.1591995073169069E-003
          20 -0.97571589139779236        2.1074410978271815E-003
          21 -0.97444879863048606        2.0535718756153490E-003
          22 -0.97317839411261264        1.9977845341124620E-003
          23 -0.97190450425366637        1.9402689856932616E-003
          24 -0.97062695368516239        1.8812112599629887E-003
          25 -0.96934556516416692        1.8207924735403724E-003
          26 -0.96806015947483104        1.7591878347391718E-003
          27 -0.96677055532782430        1.6965656977079636E-003
          28 -0.96547656925753889        1.6330867421010138E-003
          29 -0.96417801551695015        1.5689033812618988E-003
          30 -0.96287470597000147        1.5041594707370658E-003
          31 -0.96156644998138407        1.4389903151541049E-003
          32 -0.96025305430357866        1.3735228989419943E-003
          33 -0.95893432296101322        1.3078762418406689E-003
          34 -0.95761005713119463        1.2421618054325281E-003
          35 -0.95628005502266100        1.1764839016113913E-003
          36 -0.95494411174959692        1.1109400494489629E-003
          37 -0.95360201920294962        1.0456212251923360E-003
          38 -0.95225356591786958        9.8061198417113233E-004
          39 -0.95089853693730886        9.1599049161563469E-004
          40 -0.94953671367158021        8.5182855300633637E-004
          41 -0.94816787375369405        7.8819176706773826E-004
          42 -0.94679179089026488        7.2513991940288962E-004
          43 -0.94540823470778490        6.6272766454052276E-004
          44 -0.94401697059403922        6.0100540742058614E-004
          45 -0.94261775953443838        5.4002016534556471E-004
          46 -0.94121035794302998        4.7981617649363301E-004
          47 -0.93979451748793752        4.2043514914129148E-004
          48 -0.93836998491096635        3.6191622776653225E-004
          49 -0.93693650184110655        3.0429586295446310E-004
          50 -0.93549380460164355        2.4760774985343954E-004
          51 -0.93404162401058355        1.9188289486899349E-004
