           1 -0.99938231920525278       -1.3587152787061190E-007
           2 -0.99814687957726034       -2.1139804574040730E-006
           3 -0.99691120579551085       -9.2994012683043612E-006
           4 -0.99567514162990700       -2.5119919849233436E-005
           5 -0.99443853065883048       -5.2498917798330565E-005
           6 -0.99320121619226032       -9.3498791608271763E-005
           7 -0.99196304119462575       -1.4914184395969237E-004
           8 -0.99072384820730630       -2.1941407563759617E-004
           9 -0.98948347927070812       -3.0340520563376872E-004
          10 -0.98824177584583006       -3.9952533269099164E-004
          11 -0.98699857873524655       -5.0574481013989866E-004
          12 -0.98575372800341998       -6.1981835163801965E-004
          13 -0.98450706289626333       -7.3947069307275987E-004
          14 -0.98325842175987022       -8.6253502014983796E-004
          15 -0.98200764195832380       -9.8704512027059012E-004
          16 -0.98075455979050263       -1.1112877938610872E-003
          17 -0.97949901040579035       -1.2338242595407469E-003
          18 -0.97824082771860488       -1.3534892625296675E-003
          19 -0.97697984432164875       -1.4693753782529142E-003
          20 -0.97571589139779236       -1.5808083180827675E-003
          21 -0.97444879863048606       -1.6873174807391944E-003
          22 -0.97317839411261264       -1.7886049148103159E-003
          23 -0.97190450425366637       -1.8845150902933767E-003
          24 -0.97062695368516239       -1.9750070379835143E-003
          25 -0.96934556516416692       -2.0601295827532761E-003
          26 -0.96806015947483104       -2.1399999210361541E-003
          27 -0.96677055532782430       -2.2147856433024750E-003
          28 -0.96547656925753889       -2.2846901197487411E-003
          29 -0.96417801551695015       -2.3499408418887488E-003
          30 -0.96287470597000147       -2.4107801142412137E-003
          31 -0.96156644998138407       -2.4674575488630064E-003
          32 -0.96025305430357866       -2.5202239344012901E-003
          33 -0.95893432296101322       -2.5693261832188713E-003
          34 -0.95761005713119463       -2.6150032810715747E-003
          35 -0.95628005502266100       -2.6574832994152586E-003
          36 -0.95494411174959692       -2.6969814899836350E-003
          37 -0.95360201920294962       -2.7336994332255804E-003
          38 -0.95225356591786958       -2.7678251200672255E-003
          39 -0.95089853693730886       -2.7995335677980268E-003
          40 -0.94953671367158021       -2.8289873919019881E-003
          41 -0.94816787375369405       -2.8563370959901113E-003
          42 -0.94679179089026488       -2.8817214675625424E-003
          43 -0.94540823470778490       -2.9052686345118301E-003
